segment_id,video_key,video_path,split,class_id,class_name,start_frame,end_frame,fps,n_frames
3082,24_3,dataset\raw\Videos_MERL_Shopping_Dataset\24_3_crop.mp4,train,4,Inspect Shelf,1701,1790,30.0,4884
3083,24_3,dataset\raw\Videos_MERL_Shopping_Dataset\24_3_crop.mp4,train,4,Inspect Shelf,1791,1880,30.0,4884
3084,24_3,dataset\raw\Videos_MERL_Shopping_Dataset\24_3_crop.mp4,train,4,Inspect Shelf,1881,1970,30.0,4884
3085,24_3,dataset\raw\Videos_MERL_Shopping_Dataset\24_3_crop.mp4,train,4,Inspect Shelf,1971,2060,30.0,4884
3086,24_3,dataset\raw\Videos_MERL_Shopping_Dataset\24_3_crop.mp4,train,4,Inspect Shelf,2061,2095,30.0,4884
3087,24_3,dataset\raw\Videos_MERL_Shopping_Dataset\24_3_crop.mp4,train,4,Inspect Shelf,2828,2861,30.0,4884
3088,24_3,dataset\raw\Videos_MERL_Shopping_Dataset\24_3_crop.mp4,train,4,Inspect Shelf,3326,3415,30.0,4884
3089,24_3,dataset\raw\Videos_MERL_Shopping_Dataset\24_3_crop.mp4,train,4,Inspect Shelf,3416,3505,30.0,4884
3090,24_3,dataset\raw\Videos_MERL_Shopping_Dataset\24_3_crop.mp4,train,4,Inspect Shelf,3506,3586,30.0,4884
3091,24_3,dataset\raw\Videos_MERL_Shopping_Dataset\24_3_crop.mp4,train,4,Inspect Shelf,3885,3974,30.0,4884
3092,24_3,dataset\raw\Videos_MERL_Shopping_Dataset\24_3_crop.mp4,train,4,Inspect Shelf,3975,4030,30.0,4884
3093,24_3,dataset\raw\Videos_MERL_Shopping_Dataset\24_3_crop.mp4,train,4,Inspect Shelf,4477,4566,30.0,4884
3094,24_3,dataset\raw\Videos_MERL_Shopping_Dataset\24_3_crop.mp4,train,4,Inspect Shelf,4567,4656,30.0,4884
3095,24_3,dataset\raw\Videos_MERL_Shopping_Dataset\24_3_crop.mp4,train,4,Inspect Shelf,4657,4704,30.0,4884
3154,25_2,dataset\raw\Videos_MERL_Shopping_Dataset\25_2_crop.mp4,train,0,Reach to Shelf,465,518,30.0,4454
3155,25_2,dataset\raw\Videos_MERL_Shopping_Dataset\25_2_crop.mp4,train,0,Reach to Shelf,817,858,30.0,4454
3156,25_2,dataset\raw\Videos_MERL_Shopping_Dataset\25_2_crop.mp4,train,0,Reach to Shelf,1186,1220,30.0,4454
3157,25_2,dataset\raw\Videos_MERL_Shopping_Dataset\25_2_crop.mp4,train,0,Reach to Shelf,1445,1472,30.0,4454
3158,25_2,dataset\raw\Videos_MERL_Shopping_Dataset\25_2_crop.mp4,train,0,Reach to Shelf,2108,2132,30.0,4454
3159,25_2,dataset\raw\Videos_MERL_Shopping_Dataset\25_2_crop.mp4,train,0,Reach to Shelf,2500,2536,30.0,4454
3160,25_2,dataset\raw\Videos_MERL_Shopping_Dataset\25_2_crop.mp4,train,0,Reach to Shelf,3373,3401,30.0,4454
3161,25_2,dataset\raw\Videos_MERL_Shopping_Dataset\25_2_crop.mp4,train,0,Reach to Shelf,3661,3695,30.0,4454
3162,25_2,dataset\raw\Videos_MERL_Shopping_Dataset\25_2_crop.mp4,train,0,Reach to Shelf,570,602,30.0,4454
3163,25_2,dataset\raw\Videos_MERL_Shopping_Dataset\25_2_crop.mp4,train,0,Reach to Shelf,966,1008,30.0,4454
3164,25_2,dataset\raw\Videos_MERL_Shopping_Dataset\25_2_crop.mp4,train,0,Reach to Shelf,2045,2083,30.0,4454
3165,25_2,dataset\raw\Videos_MERL_Shopping_Dataset\25_2_crop.mp4,train,0,Reach to Shelf,3533,3593,30.0,4454
3166,25_2,dataset\raw\Videos_MERL_Shopping_Dataset\25_2_crop.mp4,train,0,Reach to Shelf,3782,3839,30.0,4454
3167,25_2,dataset\raw\Videos_MERL_Shopping_Dataset\25_2_crop.mp4,train,1,Retract from Shelf,2084,2107,30.0,4454
3168,25_2,dataset\raw\Videos_MERL_Shopping_Dataset\25_2_crop.mp4,train,1,Retract from Shelf,3595,3623,30.0,4454
3169,25_2,dataset\raw\Videos_MERL_Shopping_Dataset\25_2_crop.mp4,train,1,Retract from Shelf,3842,3875,30.0,4454
3170,25_2,dataset\raw\Videos_MERL_Shopping_Dataset\25_2_crop.mp4,train,1,Retract from Shelf,520,566,30.0,4454
3171,25_2,dataset\raw\Videos_MERL_Shopping_Dataset\25_2_crop.mp4,train,1,Retract from Shelf,681,747,30.0,4454
3172,25_2,dataset\raw\Videos_MERL_Shopping_Dataset\25_2_crop.mp4,train,1,Retract from Shelf,859,902,30.0,4454
3173,25_2,dataset\raw\Videos_MERL_Shopping_Dataset\25_2_crop.mp4,train,1,Retract from Shelf,1058,1088,30.0,4454
3174,25_2,dataset\raw\Videos_MERL_Shopping_Dataset\25_2_crop.mp4,train,1,Retract from Shelf,1221,1254,30.0,4454
3175,25_2,dataset\raw\Videos_MERL_Shopping_Dataset\25_2_crop.mp4,train,1,Retract from Shelf,1474,1502,30.0,4454
3176,25_2,dataset\raw\Videos_MERL_Shopping_Dataset\25_2_crop.mp4,train,1,Retract from Shelf,2567,2593,30.0,4454
3177,25_2,dataset\raw\Videos_MERL_Shopping_Dataset\25_2_crop.mp4,train,1,Retract from Shelf,3401,3446,30.0,4454
3178,25_2,dataset\raw\Videos_MERL_Shopping_Dataset\25_2_crop.mp4,train,1,Retract from Shelf,3697,3733,30.0,4454
3179,25_2,dataset\raw\Videos_MERL_Shopping_Dataset\25_2_crop.mp4,train,2,Hand in Shelf,605,680,30.0,4454
3180,25_2,dataset\raw\Videos_MERL_Shopping_Dataset\25_2_crop.mp4,train,2,Hand in Shelf,1009,1055,30.0,4454
3181,25_2,dataset\raw\Videos_MERL_Shopping_Dataset\25_2_crop.mp4,train,2,Hand in Shelf,2134,2207,30.0,4454
3182,25_2,dataset\raw\Videos_MERL_Shopping_Dataset\25_2_crop.mp4,train,2,Hand in Shelf,2541,2565,30.0,4454
3183,25_2,dataset\raw\Videos_MERL_Shopping_Dataset\25_2_crop.mp4,train,3,Inspect Product,902,961,30.0,4454
3184,25_2,dataset\raw\Videos_MERL_Shopping_Dataset\25_2_crop.mp4,train,3,Inspect Product,1501,1590,30.0,4454
3185,25_2,dataset\raw\Videos_MERL_Shopping_Dataset\25_2_crop.mp4,train,3,Inspect Product,1591,1680,30.0,4454
3186,25_2,dataset\raw\Videos_MERL_Shopping_Dataset\25_2_crop.mp4,train,3,Inspect Product,1681,1770,30.0,4454
3187,25_2,dataset\raw\Videos_MERL_Shopping_Dataset\25_2_crop.mp4,train,3,Inspect Product,1771,1860,30.0,4454
3188,25_2,dataset\raw\Videos_MERL_Shopping_Dataset\25_2_crop.mp4,train,3,Inspect Product,1861,1950,30.0,4454
3189,25_2,dataset\raw\Videos_MERL_Shopping_Dataset\25_2_crop.mp4,train,3,Inspect Product,1951,2040,30.0,4454
3190,25_2,dataset\raw\Videos_MERL_Shopping_Dataset\25_2_crop.mp4,train,3,Inspect Product,2594,2683,30.0,4454
3191,25_2,dataset\raw\Videos_MERL_Shopping_Dataset\25_2_crop.mp4,train,3,Inspect Product,2684,2773,30.0,4454
3192,25_2,dataset\raw\Videos_MERL_Shopping_Dataset\25_2_crop.mp4,train,3,Inspect Product,2774,2863,30.0,4454
3193,25_2,dataset\raw\Videos_MERL_Shopping_Dataset\25_2_crop.mp4,train,3,Inspect Product,2864,2953,30.0,4454
3194,25_2,dataset\raw\Videos_MERL_Shopping_Dataset\25_2_crop.mp4,train,3,Inspect Product,2954,3043,30.0,4454
3195,25_2,dataset\raw\Videos_MERL_Shopping_Dataset\25_2_crop.mp4,train,3,Inspect Product,3044,3133,30.0,4454
3196,25_2,dataset\raw\Videos_MERL_Shopping_Dataset\25_2_crop.mp4,train,3,Inspect Product,3134,3195,30.0,4454
3197,25_2,dataset\raw\Videos_MERL_Shopping_Dataset\25_2_crop.mp4,train,3,Inspect Product,3452,3534,30.0,4454
3198,25_2,dataset\raw\Videos_MERL_Shopping_Dataset\25_2_crop.mp4,train,3,Inspect Product,3737,3781,30.0,4454
3199,25_2,dataset\raw\Videos_MERL_Shopping_Dataset\25_2_crop.mp4,train,4,Inspect Shelf,752,814,30.0,4454
3200,25_2,dataset\raw\Videos_MERL_Shopping_Dataset\25_2_crop.mp4,train,4,Inspect Shelf,1091,1180,30.0,4454
3201,25_2,dataset\raw\Videos_MERL_Shopping_Dataset\25_2_crop.mp4,train,4,Inspect Shelf,1257,1346,30.0,4454
3202,25_2,dataset\raw\Videos_MERL_Shopping_Dataset\25_2_crop.mp4,train,4,Inspect Shelf,1347,1436,30.0,4454
3203,25_2,dataset\raw\Videos_MERL_Shopping_Dataset\25_2_crop.mp4,train,4,Inspect Shelf,3197,3286,30.0,4454
3204,25_2,dataset\raw\Videos_MERL_Shopping_Dataset\25_2_crop.mp4,train,4,Inspect Shelf,3287,3372,30.0,4454
3205,25_2,dataset\raw\Videos_MERL_Shopping_Dataset\25_2_crop.mp4,train,4,Inspect Shelf,3627,3661,30.0,4454
3206,25_2,dataset\raw\Videos_MERL_Shopping_Dataset\25_2_crop.mp4,train,4,Inspect Shelf,3876,3965,30.0,4454
3207,25_2,dataset\raw\Videos_MERL_Shopping_Dataset\25_2_crop.mp4,train,4,Inspect Shelf,3966,4055,30.0,4454
3208,25_2,dataset\raw\Videos_MERL_Shopping_Dataset\25_2_crop.mp4,train,4,Inspect Shelf,4056,4145,30.0,4454
3209,25_2,dataset\raw\Videos_MERL_Shopping_Dataset\25_2_crop.mp4,train,4,Inspect Shelf,4146,4235,30.0,4454
3210,25_3,dataset\raw\Videos_MERL_Shopping_Dataset\25_3_crop.mp4,train,0,Reach to Shelf,215,247,30.0,4072
3211,25_3,dataset\raw\Videos_MERL_Shopping_Dataset\25_3_crop.mp4,train,0,Reach to Shelf,316,341,30.0,4072
3212,25_3,dataset\raw\Videos_MERL_Shopping_Dataset\25_3_crop.mp4,train,0,Reach to Shelf,676,709,30.0,4072
3213,25_3,dataset\raw\Videos_MERL_Shopping_Dataset\25_3_crop.mp4,train,0,Reach to Shelf,995,1042,30.0,4072
3214,25_3,dataset\raw\Videos_MERL_Shopping_Dataset\25_3_crop.mp4,train,0,Reach to Shelf,1386,1415,30.0,4072
3215,25_3,dataset\raw\Videos_MERL_Shopping_Dataset\25_3_crop.mp4,train,0,Reach to Shelf,1522,1554,30.0,4072
3216,25_3,dataset\raw\Videos_MERL_Shopping_Dataset\25_3_crop.mp4,train,0,Reach to Shelf,1705,1735,30.0,4072
3217,25_3,dataset\raw\Videos_MERL_Shopping_Dataset\25_3_crop.mp4,train,0,Reach to Shelf,2387,2416,30.0,4072
3218,25_3,dataset\raw\Videos_MERL_Shopping_Dataset\25_3_crop.mp4,train,0,Reach to Shelf,2944,2966,30.0,4072
3219,25_3,dataset\raw\Videos_MERL_Shopping_Dataset\25_3_crop.mp4,train,0,Reach to Shelf,3184,3204,30.0,4072
3220,25_3,dataset\raw\Videos_MERL_Shopping_Dataset\25_3_crop.mp4,train,0,Reach to Shelf,3346,3376,30.0,4072
3221,25_3,dataset\raw\Videos_MERL_Shopping_Dataset\25_3_crop.mp4,train,0,Reach to Shelf,3769,3796,30.0,4072
3222,25_3,dataset\raw\Videos_MERL_Shopping_Dataset\25_3_crop.mp4,train,0,Reach to Shelf,2637,2701,30.0,4072
3223,25_3,dataset\raw\Videos_MERL_Shopping_Dataset\25_3_crop.mp4,train,1,Retract from Shelf,1107,1132,30.0,4072
3224,25_3,dataset\raw\Videos_MERL_Shopping_Dataset\25_3_crop.mp4,train,1,Retract from Shelf,2784,2821,30.0,4072
3225,25_3,dataset\raw\Videos_MERL_Shopping_Dataset\25_3_crop.mp4,train,1,Retract from Shelf,249,279,30.0,4072
3226,25_3,dataset\raw\Videos_MERL_Shopping_Dataset\25_3_crop.mp4,train,1,Retract from Shelf,397,431,30.0,4072
3227,25_3,dataset\raw\Videos_MERL_Shopping_Dataset\25_3_crop.mp4,train,1,Retract from Shelf,787,832,30.0,4072
3228,25_3,dataset\raw\Videos_MERL_Shopping_Dataset\25_3_crop.mp4,train,1,Retract from Shelf,1431,1459,30.0,4072
3229,25_3,dataset\raw\Videos_MERL_Shopping_Dataset\25_3_crop.mp4,train,1,Retract from Shelf,1570,1635,30.0,4072
3230,25_3,dataset\raw\Videos_MERL_Shopping_Dataset\25_3_crop.mp4,train,1,Retract from Shelf,1739,1828,30.0,4072
3231,25_3,dataset\raw\Videos_MERL_Shopping_Dataset\25_3_crop.mp4,train,1,Retract from Shelf,1829,1862,30.0,4072
3232,25_3,dataset\raw\Videos_MERL_Shopping_Dataset\25_3_crop.mp4,train,1,Retract from Shelf,2440,2519,30.0,4072
3233,25_3,dataset\raw\Videos_MERL_Shopping_Dataset\25_3_crop.mp4,train,1,Retract from Shelf,2967,2994,30.0,4072
3234,25_3,dataset\raw\Videos_MERL_Shopping_Dataset\25_3_crop.mp4,train,1,Retract from Shelf,3249,3283,30.0,4072
3235,25_3,dataset\raw\Videos_MERL_Shopping_Dataset\25_3_crop.mp4,train,1,Retract from Shelf,3486,3558,30.0,4072
3236,25_3,dataset\raw\Videos_MERL_Shopping_Dataset\25_3_crop.mp4,train,1,Retract from Shelf,3798,3850,30.0,4072
3237,25_3,dataset\raw\Videos_MERL_Shopping_Dataset\25_3_crop.mp4,train,2,Hand in Shelf,343,396,30.0,4072
3238,25_3,dataset\raw\Videos_MERL_Shopping_Dataset\25_3_crop.mp4,train,2,Hand in Shelf,710,785,30.0,4072
3239,25_3,dataset\raw\Videos_MERL_Shopping_Dataset\25_3_crop.mp4,train,2,Hand in Shelf,1044,1104,30.0,4072
3240,25_3,dataset\raw\Videos_MERL_Shopping_Dataset\25_3_crop.mp4,train,2,Hand in Shelf,1415,1430,30.0,4072
3241,25_3,dataset\raw\Videos_MERL_Shopping_Dataset\25_3_crop.mp4,train,2,Hand in Shelf,1554,1568,30.0,4072
3242,25_3,dataset\raw\Videos_MERL_Shopping_Dataset\25_3_crop.mp4,train,2,Hand in Shelf,2418,2438,30.0,4072
3243,25_3,dataset\raw\Videos_MERL_Shopping_Dataset\25_3_crop.mp4,train,2,Hand in Shelf,2704,2782,30.0,4072
3244,25_3,dataset\raw\Videos_MERL_Shopping_Dataset\25_3_crop.mp4,train,2,Hand in Shelf,3205,3247,30.0,4072
3245,25_3,dataset\raw\Videos_MERL_Shopping_Dataset\25_3_crop.mp4,train,2,Hand in Shelf,3378,3467,30.0,4072
3246,25_3,dataset\raw\Videos_MERL_Shopping_Dataset\25_3_crop.mp4,train,2,Hand in Shelf,3468,3483,30.0,4072
3247,25_3,dataset\raw\Videos_MERL_Shopping_Dataset\25_3_crop.mp4,train,3,Inspect Product,431,503,30.0,4072
3248,25_3,dataset\raw\Videos_MERL_Shopping_Dataset\25_3_crop.mp4,train,3,Inspect Product,833,850,30.0,4072
3249,25_3,dataset\raw\Videos_MERL_Shopping_Dataset\25_3_crop.mp4,train,3,Inspect Product,1461,1492,30.0,4072
3250,25_3,dataset\raw\Videos_MERL_Shopping_Dataset\25_3_crop.mp4,train,3,Inspect Product,2521,2610,30.0,4072
3251,25_3,dataset\raw\Videos_MERL_Shopping_Dataset\25_3_crop.mp4,train,3,Inspect Product,2611,2636,30.0,4072
3252,25_3,dataset\raw\Videos_MERL_Shopping_Dataset\25_3_crop.mp4,train,4,Inspect Shelf,563,652,30.0,4072
3253,25_3,dataset\raw\Videos_MERL_Shopping_Dataset\25_3_crop.mp4,train,4,Inspect Shelf,653,679,30.0,4072
3254,25_3,dataset\raw\Videos_MERL_Shopping_Dataset\25_3_crop.mp4,train,4,Inspect Shelf,919,992,30.0,4072
3255,25_3,dataset\raw\Videos_MERL_Shopping_Dataset\25_3_crop.mp4,train,4,Inspect Shelf,1137,1226,30.0,4072
3256,25_3,dataset\raw\Videos_MERL_Shopping_Dataset\25_3_crop.mp4,train,4,Inspect Shelf,1227,1316,30.0,4072
3257,25_3,dataset\raw\Videos_MERL_Shopping_Dataset\25_3_crop.mp4,train,4,Inspect Shelf,1317,1383,30.0,4072
3258,25_3,dataset\raw\Videos_MERL_Shopping_Dataset\25_3_crop.mp4,train,4,Inspect Shelf,1640,1701,30.0,4072
3259,25_3,dataset\raw\Videos_MERL_Shopping_Dataset\25_3_crop.mp4,train,4,Inspect Shelf,1863,1904,30.0,4072
3260,25_3,dataset\raw\Videos_MERL_Shopping_Dataset\25_3_crop.mp4,train,4,Inspect Shelf,2290,2379,30.0,4072
3261,25_3,dataset\raw\Videos_MERL_Shopping_Dataset\25_3_crop.mp4,train,4,Inspect Shelf,2831,2920,30.0,4072
3262,25_3,dataset\raw\Videos_MERL_Shopping_Dataset\25_3_crop.mp4,train,4,Inspect Shelf,2921,2942,30.0,4072
3263,25_3,dataset\raw\Videos_MERL_Shopping_Dataset\25_3_crop.mp4,train,4,Inspect Shelf,2997,3086,30.0,4072
3264,25_3,dataset\raw\Videos_MERL_Shopping_Dataset\25_3_crop.mp4,train,4,Inspect Shelf,3087,3176,30.0,4072
3265,25_3,dataset\raw\Videos_MERL_Shopping_Dataset\25_3_crop.mp4,train,4,Inspect Shelf,3285,3343,30.0,4072
3266,25_3,dataset\raw\Videos_MERL_Shopping_Dataset\25_3_crop.mp4,train,4,Inspect Shelf,3559,3648,30.0,4072
3267,25_3,dataset\raw\Videos_MERL_Shopping_Dataset\25_3_crop.mp4,train,4,Inspect Shelf,3649,3738,30.0,4072
3268,25_3,dataset\raw\Videos_MERL_Shopping_Dataset\25_3_crop.mp4,train,4,Inspect Shelf,3739,3767,30.0,4072
3269,25_3,dataset\raw\Videos_MERL_Shopping_Dataset\25_3_crop.mp4,train,4,Inspect Shelf,3851,3905,30.0,4072
3405,26_3,dataset\raw\Videos_MERL_Shopping_Dataset\26_3_crop.mp4,train,0,Reach to Shelf,244,286,30.0,4079
3406,26_3,dataset\raw\Videos_MERL_Shopping_Dataset\26_3_crop.mp4,train,0,Reach to Shelf,526,563,30.0,4079
3407,26_3,dataset\raw\Videos_MERL_Shopping_Dataset\26_3_crop.mp4,train,0,Reach to Shelf,946,972,30.0,4079
3408,26_3,dataset\raw\Videos_MERL_Shopping_Dataset\26_3_crop.mp4,train,0,Reach to Shelf,1163,1183,30.0,4079
3409,26_3,dataset\raw\Videos_MERL_Shopping_Dataset\26_3_crop.mp4,train,0,Reach to Shelf,1884,1909,30.0,4079
3410,26_3,dataset\raw\Videos_MERL_Shopping_Dataset\26_3_crop.mp4,train,0,Reach to Shelf,2434,2465,30.0,4079
3411,26_3,dataset\raw\Videos_MERL_Shopping_Dataset\26_3_crop.mp4,train,0,Reach to Shelf,2682,2725,30.0,4079
3412,26_3,dataset\raw\Videos_MERL_Shopping_Dataset\26_3_crop.mp4,train,0,Reach to Shelf,2830,2875,30.0,4079
3413,26_3,dataset\raw\Videos_MERL_Shopping_Dataset\26_3_crop.mp4,train,0,Reach to Shelf,3204,3239,30.0,4079
3414,26_3,dataset\raw\Videos_MERL_Shopping_Dataset\26_3_crop.mp4,train,0,Reach to Shelf,3484,3518,30.0,4079
3415,26_3,dataset\raw\Videos_MERL_Shopping_Dataset\26_3_crop.mp4,train,0,Reach to Shelf,1060,1095,30.0,4079
3416,26_3,dataset\raw\Videos_MERL_Shopping_Dataset\26_3_crop.mp4,train,0,Reach to Shelf,1257,1283,30.0,4079
3417,26_3,dataset\raw\Videos_MERL_Shopping_Dataset\26_3_crop.mp4,train,0,Reach to Shelf,1978,2005,30.0,4079
3418,26_3,dataset\raw\Videos_MERL_Shopping_Dataset\26_3_crop.mp4,train,0,Reach to Shelf,2894,2931,30.0,4079
3419,26_3,dataset\raw\Videos_MERL_Shopping_Dataset\26_3_crop.mp4,train,0,Reach to Shelf,3278,3294,30.0,4079
3420,26_3,dataset\raw\Videos_MERL_Shopping_Dataset\26_3_crop.mp4,train,0,Reach to Shelf,3626,3669,30.0,4079
3421,26_3,dataset\raw\Videos_MERL_Shopping_Dataset\26_3_crop.mp4,train,1,Retract from Shelf,1336,1359,30.0,4079
3422,26_3,dataset\raw\Videos_MERL_Shopping_Dataset\26_3_crop.mp4,train,1,Retract from Shelf,2006,2027,30.0,4079
3423,26_3,dataset\raw\Videos_MERL_Shopping_Dataset\26_3_crop.mp4,train,1,Retract from Shelf,287,321,30.0,4079
3424,26_3,dataset\raw\Videos_MERL_Shopping_Dataset\26_3_crop.mp4,train,1,Retract from Shelf,567,604,30.0,4079
3425,26_3,dataset\raw\Videos_MERL_Shopping_Dataset\26_3_crop.mp4,train,1,Retract from Shelf,976,1004,30.0,4079
3426,26_3,dataset\raw\Videos_MERL_Shopping_Dataset\26_3_crop.mp4,train,1,Retract from Shelf,1113,1134,30.0,4079
3427,26_3,dataset\raw\Videos_MERL_Shopping_Dataset\26_3_crop.mp4,train,1,Retract from Shelf,1204,1239,30.0,4079
3428,26_3,dataset\raw\Videos_MERL_Shopping_Dataset\26_3_crop.mp4,train,1,Retract from Shelf,1925,1961,30.0,4079
3429,26_3,dataset\raw\Videos_MERL_Shopping_Dataset\26_3_crop.mp4,train,1,Retract from Shelf,2479,2508,30.0,4079
3430,26_3,dataset\raw\Videos_MERL_Shopping_Dataset\26_3_crop.mp4,train,1,Retract from Shelf,2726,2760,30.0,4079
3431,26_3,dataset\raw\Videos_MERL_Shopping_Dataset\26_3_crop.mp4,train,1,Retract from Shelf,2969,3000,30.0,4079
3432,26_3,dataset\raw\Videos_MERL_Shopping_Dataset\26_3_crop.mp4,train,1,Retract from Shelf,3239,3258,30.0,4079
3433,26_3,dataset\raw\Videos_MERL_Shopping_Dataset\26_3_crop.mp4,train,1,Retract from Shelf,3359,3409,30.0,4079
3434,26_3,dataset\raw\Videos_MERL_Shopping_Dataset\26_3_crop.mp4,train,1,Retract from Shelf,3524,3565,30.0,4079
3435,26_3,dataset\raw\Videos_MERL_Shopping_Dataset\26_3_crop.mp4,train,1,Retract from Shelf,3717,3763,30.0,4079
3436,26_3,dataset\raw\Videos_MERL_Shopping_Dataset\26_3_crop.mp4,train,2,Hand in Shelf,1095,1112,30.0,4079
3437,26_3,dataset\raw\Videos_MERL_Shopping_Dataset\26_3_crop.mp4,train,2,Hand in Shelf,1184,1204,30.0,4079
3438,26_3,dataset\raw\Videos_MERL_Shopping_Dataset\26_3_crop.mp4,train,2,Hand in Shelf,1288,1335,30.0,4079
3439,26_3,dataset\raw\Videos_MERL_Shopping_Dataset\26_3_crop.mp4,train,2,Hand in Shelf,2465,2479,30.0,4079
3440,26_3,dataset\raw\Videos_MERL_Shopping_Dataset\26_3_crop.mp4,train,2,Hand in Shelf,2878,2894,30.0,4079
3441,26_3,dataset\raw\Videos_MERL_Shopping_Dataset\26_3_crop.mp4,train,2,Hand in Shelf,3294,3357,30.0,4079
3442,26_3,dataset\raw\Videos_MERL_Shopping_Dataset\26_3_crop.mp4,train,2,Hand in Shelf,3670,3716,30.0,4079
3443,26_3,dataset\raw\Videos_MERL_Shopping_Dataset\26_3_crop.mp4,train,3,Inspect Product,322,350,30.0,4079
3444,26_3,dataset\raw\Videos_MERL_Shopping_Dataset\26_3_crop.mp4,train,3,Inspect Product,604,693,30.0,4079
3445,26_3,dataset\raw\Videos_MERL_Shopping_Dataset\26_3_crop.mp4,train,3,Inspect Product,694,762,30.0,4079
3446,26_3,dataset\raw\Videos_MERL_Shopping_Dataset\26_3_crop.mp4,train,3,Inspect Product,1009,1060,30.0,4079
3447,26_3,dataset\raw\Videos_MERL_Shopping_Dataset\26_3_crop.mp4,train,3,Inspect Product,1136,1157,30.0,4079
3448,26_3,dataset\raw\Videos_MERL_Shopping_Dataset\26_3_crop.mp4,train,3,Inspect Product,1240,1256,30.0,4079
3449,26_3,dataset\raw\Videos_MERL_Shopping_Dataset\26_3_crop.mp4,train,3,Inspect Product,1962,1977,30.0,4079
3450,26_3,dataset\raw\Videos_MERL_Shopping_Dataset\26_3_crop.mp4,train,3,Inspect Product,2931,2969,30.0,4079
3451,26_3,dataset\raw\Videos_MERL_Shopping_Dataset\26_3_crop.mp4,train,3,Inspect Product,3259,3277,30.0,4079
3452,26_3,dataset\raw\Videos_MERL_Shopping_Dataset\26_3_crop.mp4,train,3,Inspect Product,3571,3626,30.0,4079
3453,26_3,dataset\raw\Videos_MERL_Shopping_Dataset\26_3_crop.mp4,train,4,Inspect Shelf,401,490,30.0,4079
3454,26_3,dataset\raw\Videos_MERL_Shopping_Dataset\26_3_crop.mp4,train,4,Inspect Shelf,491,524,30.0,4079
3455,26_3,dataset\raw\Videos_MERL_Shopping_Dataset\26_3_crop.mp4,train,4,Inspect Shelf,843,932,30.0,4079
3456,26_3,dataset\raw\Videos_MERL_Shopping_Dataset\26_3_crop.mp4,train,4,Inspect Shelf,1396,1485,30.0,4079
3457,26_3,dataset\raw\Videos_MERL_Shopping_Dataset\26_3_crop.mp4,train,4,Inspect Shelf,1486,1575,30.0,4079
3458,26_3,dataset\raw\Videos_MERL_Shopping_Dataset\26_3_crop.mp4,train,4,Inspect Shelf,1576,1665,30.0,4079
3459,26_3,dataset\raw\Videos_MERL_Shopping_Dataset\26_3_crop.mp4,train,4,Inspect Shelf,1666,1755,30.0,4079
3460,26_3,dataset\raw\Videos_MERL_Shopping_Dataset\26_3_crop.mp4,train,4,Inspect Shelf,1756,1845,30.0,4079
3461,26_3,dataset\raw\Videos_MERL_Shopping_Dataset\26_3_crop.mp4,train,4,Inspect Shelf,1846,1884,30.0,4079
3462,26_3,dataset\raw\Videos_MERL_Shopping_Dataset\26_3_crop.mp4,train,4,Inspect Shelf,2384,2434,30.0,4079
3463,26_3,dataset\raw\Videos_MERL_Shopping_Dataset\26_3_crop.mp4,train,4,Inspect Shelf,2507,2596,30.0,4079
3464,26_3,dataset\raw\Videos_MERL_Shopping_Dataset\26_3_crop.mp4,train,4,Inspect Shelf,2597,2678,30.0,4079
3465,26_3,dataset\raw\Videos_MERL_Shopping_Dataset\26_3_crop.mp4,train,4,Inspect Shelf,2762,2829,30.0,4079
3466,26_3,dataset\raw\Videos_MERL_Shopping_Dataset\26_3_crop.mp4,train,4,Inspect Shelf,3027,3116,30.0,4079
3467,26_3,dataset\raw\Videos_MERL_Shopping_Dataset\26_3_crop.mp4,train,4,Inspect Shelf,3117,3201,30.0,4079
3468,26_3,dataset\raw\Videos_MERL_Shopping_Dataset\26_3_crop.mp4,train,4,Inspect Shelf,3444,3482,30.0,4079
3469,27_1,dataset\raw\Videos_MERL_Shopping_Dataset\27_1_crop.mp4,train,0,Reach to Shelf,229,267,30.0,4063
3470,27_1,dataset\raw\Videos_MERL_Shopping_Dataset\27_1_crop.mp4,train,0,Reach to Shelf,636,666,30.0,4063
3471,27_1,dataset\raw\Videos_MERL_Shopping_Dataset\27_1_crop.mp4,train,0,Reach to Shelf,1287,1319,30.0,4063
3472,27_1,dataset\raw\Videos_MERL_Shopping_Dataset\27_1_crop.mp4,train,0,Reach to Shelf,2201,2226,30.0,4063
3473,27_1,dataset\raw\Videos_MERL_Shopping_Dataset\27_1_crop.mp4,train,0,Reach to Shelf,2388,2418,30.0,4063
3474,27_1,dataset\raw\Videos_MERL_Shopping_Dataset\27_1_crop.mp4,train,0,Reach to Shelf,2816,2840,30.0,4063
3475,27_1,dataset\raw\Videos_MERL_Shopping_Dataset\27_1_crop.mp4,train,0,Reach to Shelf,3583,3605,30.0,4063
3476,27_1,dataset\raw\Videos_MERL_Shopping_Dataset\27_1_crop.mp4,train,0,Reach to Shelf,428,481,30.0,4063
3477,27_1,dataset\raw\Videos_MERL_Shopping_Dataset\27_1_crop.mp4,train,0,Reach to Shelf,924,964,30.0,4063
3478,27_1,dataset\raw\Videos_MERL_Shopping_Dataset\27_1_crop.mp4,train,0,Reach to Shelf,2261,2311,30.0,4063
